bx,by,rx,ry,T
1,6,13,4,29.602792921940065
1,6,13,12,21.93494306255141
1,6,13,14,20.45170304894134
1,6,13,16,32.97659150396214
1,6,13,20,26.75717997581858
1,6,13,26,33.54258375668476
1,6,13,28,33.27104787980346
1,6,14,3,30.601011474994955
1,6,14,5,29.33284605024869
1,6,14,7,28.061980929443692
1,6,14,9,24.47505203118355
1,6,14,11,23.75747439248679
1,6,14,13,23.756275496231908
1,6,14,15,32.97659150396214
1,6,14,17,32.97659150396214
1,6,14,21,27.879070019407763
1,6,14,23,35.028517316782626
1,6,14,25,34.124673612752716
1,6,15,2,32.24031740326821
1,6,15,6,29.25438487550396
1,6,15,10,25.53871188063384
1,6,15,14,24.472654238673783
1,6,15,16,32.70837227705958
1,6,15,18,31.001061978650256
1,6,15,20,28.98225467021463
1,6,15,22,35.55510020301304
1,6,15,26,34.7807364056056
1,6,15,28,36.34977217976201
1,6,16,1,33.0198891495661
1,6,16,5,30.445756715065677
1,6,16,9,26.854859565385766
1,6,16,13,25.54914491359205
1,6,16,15,32.24669391928646
1,6,16,19,30.543250649835876
1,6,16,21,30.229481747006204
1,6,16,23,36.15716419277603
1,6,16,25,35.009019159664795
1,6,17,2,33.63211340408648
1,6,17,10,27.67053954092448
1,6,17,12,27.887526939460688
1,6,17,14,31.591471089464278
1,6,17,16,32.1725370781181
1,6,17,18,31.236967771281535
1,6,17,20,30.44317624789822
1,6,17,28,37.95478359990514
1,6,18,3,34.72874024466998
1,6,18,5,33.220331062255966
1,6,18,7,33.04935272044059
1,6,18,11,28.644962963708565
1,6,18,13,30.085403323894585
1,6,18,17,31.748548479847088
1,6,18,19,31.17171940679753
1,6,18,23,38.494244286455036
1,6,18,25,40.821855205403786
1,6,19,4,35.29107084444615
1,6,19,6,33.72400033417535
1,6,19,8,32.4536424533742
1,6,19,10,30.580803689671143
1,6,19,12,29.776303179867803
1,6,19,14,31.725056103909793
1,6,19,16,31.941339993714305
1,6,19,26,40.67672641320158
1,6,19,28,39.45286624155397
1,6,20,3,36.20393063969503
1,6,20,7,33.623021155564594
1,6,20,13,31.34925571601429
1,6,20,17,39.29259792284128
1,6,20,19,40.19146811765003
1,6,20,21,40.71730686458691
1,6,20,23,40.44319004190471
1,6,21,2,36.80525552567841
1,6,21,4,36.10784437870499
1,6,21,6,34.930619191684094
1,6,21,8,33.442739706797255
1,6,21,10,32.29569567611374
1,6,21,14,33.580695649989664
1,6,21,22,40.48042017792323
1,6,21,24,41.45852465662818
1,6,21,26,41.33323101657356
1,6,22,1,37.07202055358137
1,6,22,3,37.965216566327676
1,6,22,7,35.339920392407144
1,6,22,15,36.46099972662177
1,6,22,17,38.285432817333884
1,6,22,19,39.07082502204336
1,6,22,21,39.83923133555429
1,6,23,2,39.33124349171899
1,6,23,4,39.370866847661794
1,6,23,10,33.38122654045342
1,6,23,12,33.9454362304566
1,6,23,18,38.901450164478774
1,6,23,20,39.23793814785931
1,6,23,24,41.97793820524308
1,6,23,26,55.60095678678056
1,6,23,28,55.79318346291251
1,6,24,1,39.731999154449184
1,6,24,3,39.41271881036362
1,6,24,7,37.69012350072264
1,6,24,11,34.99659873214728
1,6,24,15,37.7678339763696
1,6,24,17,40.335547417570666
1,6,25,4,39.73767752541528
1,6,25,6,39.178494131740976
1,6,25,8,38.46772237486068
1,6,25,12,36.89839032077362
1,6,25,16,39.41510749817867
1,6,25,18,40.335547417570666
1,6,25,20,45.81659534219486
1,6,25,22,46.79113531129832
1,6,25,26,55.16727194017375
1,6,25,28,55.607609561791854
1,6,26,1,39.89506520818116
1,6,26,3,41.790475894538766
1,6,26,5,40.631943170796205
1,6,26,9,39.13530173932215
1,6,26,13,38.04120545741968
1,6,26,15,38.35828376525617
1,6,26,17,41.37349306988585
1,6,26,19,44.81964922868377
1,6,26,25,55.02969801465137
1,6,26,27,55.179140951035
1,6,27,2,41.790475894538766
1,6,27,4,41.61320102504169
1,6,27,6,41.42793002042359
1,6,27,8,41.38496585379713
1,6,27,10,39.618206306561405
1,6,27,12,38.566351627628734
1,6,27,14,38.22189995172565
1,6,27,16,42.3414828901097
1,6,27,18,43.60283936270657
1,6,27,22,47.64342316637927
1,6,27,26,54.03645229200622
1,6,28,3,41.737701168355166
1,6,28,5,41.524563590293155
1,6,28,7,41.38496585379713
1,6,28,9,40.777039441977635
1,6,28,13,38.734277452798764
1,6,28,15,42.271527058018364
1,6,28,19,44.58032926950375
1,6,28,21,46.11677821126063
1,6,28,23,49.92727654361582
1,6,28,25,52.10729492220591
1,6,28,27,53.23902842648302
1,6,29,28,53.311243574675544
1,7,1,1,24.448640776823922
1,7,1,7,0.0
1,7,1,9,2.0011639325371036
1,7,1,11,4.018525103613429
1,7,1,13,5.0347223421526515
1,7,1,15,20.12155886726014
1,7,1,17,20.12164786943436
1,7,1,19,21.020934504999225
1,7,1,21,21.453945910529722
1,7,1,25,27.533032981435934
1,7,1,27,30.710132332463665
1,7,2,2,24.14454097439352
1,7,2,4,23.249113992953923
1,7,2,10,3.0023278650742076
1,7,2,12,6.124519859269416
1,7,2,14,8.380484266967958
1,7,2,20,21.759386022510135
1,7,2,22,23.823590445716324
1,7,2,24,26.48835171208346
1,7,2,26,28.502725292893118
1,7,2,28,30.626258805511267
1,7,3,1,24.524033735174747
1,7,3,3,23.799050158077186
1,7,3,5,21.824519548898348
1,7,3,9,14.724905472808073
1,7,3,11,7.21431737638618
1,7,3,13,8.487317985553798
1,7,3,17,19.25285740392826
1,7,3,19,21.106337114999242
1,7,3,21,22.94420829010344
1,7,3,23,24.633630444223655
1,7,3,27,30.34645779886144
1,7,4,6,21.15623225571978
1,7,4,20,22.340617728224043
1,7,4,22,23.713760479394963
1,7,4,24,25.08028454176043
1,7,5,1,24.317761615480492
1,7,5,3,23.56506676465373
1,7,5,9,14.888323411162249
1,7,5,11,12.824044575532103
1,7,5,13,11.52349259543213
1,7,5,17,16.97864430995763
1,7,5,21,22.83633043989137
1,7,5,23,24.133098053126357
1,7,5,27,31.504485763830303
1,7,6,4,23.023492663100296
1,7,6,6,20.276752355481744
1,7,6,8,17.875741688221886
1,7,6,10,13.65626277601258
1,7,6,14,13.504506434447169
1,7,6,16,15.517492136572086
1,7,6,28,31.85267780257182
1,7,7,3,22.869420261260256
1,7,7,5,21.914343173149984
1,7,7,9,18.411205010617202
1,7,7,11,14.44497128369349
1,7,7,13,13.729847865543205
1,7,7,17,17.192688033807695
1,7,7,19,19.842495574263502
1,7,7,21,21.773020102855785
1,7,7,23,22.3672628079736
1,7,7,25,31.384851095633625
1,7,7,27,31.81168670278499
1,7,8,4,22.617264855002034
1,7,8,6,21.776220455616908
1,7,8,8,19.357186148507495
1,7,8,10,14.944559395090492
1,7,8,20,20.63040532861142
1,7,8,22,23.114796116818518
1,7,8,24,31.363742359897678
1,7,8,26,31.567218981447915
1,7,9,1,28.19691360657376
1,7,9,5,22.743482374738303
1,7,9,9,20.303167286397784
1,7,9,11,15.572371355745508
1,7,9,13,15.68431648070127
1,7,9,15,17.259409830617855
1,7,9,19,21.560064806382584
1,7,9,21,24.029696587205972
1,7,9,25,31.027809757187313
1,7,9,27,31.717228962919197
1,7,10,2,28.003260692793674
1,7,10,6,22.5163118013093
1,7,10,8,21.47985747585034
1,7,10,10,16.200183316400526
1,7,10,12,16.89973783075147
1,7,10,18,22.16472978584156
1,7,10,20,23.359764360120813
1,7,10,22,24.514794711163052
1,7,10,24,29.873277994125687
1,7,10,26,31.161998253509793
1,7,10,28,31.69049564287972
1,7,11,1,28.27903405069697
1,7,11,3,27.250252086486054
1,7,11,5,24.608183535186527
1,7,11,15,19.284334064344886
1,7,11,17,21.428089523869012
1,7,11,19,23.015212860453058
1,7,11,21,24.92617359093934
1,7,11,23,27.26983489642582
1,7,11,27,31.842241953733836
1,7,12,2,28.3589361293071
1,7,12,8,22.853164554718887
1,7,12,10,21.33407878274171
1,7,12,12,19.829989371312337
1,7,12,14,19.451703048941244
1,7,12,18,22.824394551497857
1,7,12,22,25.29072851203475
1,7,12,24,30.092464991765823
1,7,13,3,28.741277292980186
1,7,13,5,28.46430855081767
1,7,13,7,25.66957184365375
1,7,13,19,24.635289932205335
1,7,13,23,33.99163812316023
1,7,13,25,32.24218315784712
1,7,13,27,32.271047878439404
1,7,14,6,27.870155277354925
1,7,14,10,23.475052031179132
1,7,14,12,22.0398967537882
1,7,14,16,31.97659150387623
1,7,14,20,26.879070019339057
1,7,14,24,33.538813575414245
1,7,14,26,33.11452022151118
1,7,15,3,30.460745656855003
1,7,15,5,28.66407432241276
1,7,15,7,27.64621566720771
1,7,15,13,23.472654238666525
1,7,15,23,34.555100146296944
1,7,15,25,33.603177451728904
1,7,15,27,34.54347624045642
1,7,16,2,32.01988914935016
1,7,16,4,29.43741341109213
1,7,16,6,28.837094234794463
1,7,16,8,25.776210166294817
1,7,16,10,25.602371730064615
1,7,16,12,25.62563558847572
1,7,16,16,31.4401530500009
1,7,16,18,30.00106197843071
1,7,16,20,29.08543932086424
1,7,16,24,34.56210827320743
1,7,16,26,33.86177166375923
1,7,16,28,36.15606810915325
1,7,17,3,33.2443376582425
1,7,17,5,30.844444891491285
1,7,17,7,32.05743934098679
1,7,17,9,26.18599679973952
1,7,17,11,26.995845972540945
1,7,17,15,31.053234788221726
1,7,17,21,29.373524172824965
1,7,17,23,36.35428388560247
1,7,17,27,36.97244607814303
1,7,18,4,33.467417508201486
1,7,18,6,32.349130786107395
1,7,18,8,31.741488033373617
1,7,18,10,27.897943661159548
1,7,18,12,28.041099257135965
1,7,18,14,30.129707390141707
1,7,18,16,31.02422339553047
1,7,18,18,30.472873563673346
1,7,18,20,29.87056524947962
1,7,18,22,37.56063221155917
1,7,18,28,37.735836597138494
1,7,19,3,34.474465566187035
1,7,19,9,30.472266897033176
1,7,19,15,30.85845659114165
1,7,19,21,39.87734121361991
1,7,19,23,38.567816118489574
1,7,19,25,39.821855175947434
1,7,19,27,39.123534969482776
1,7,20,2,35.57304828336716
1,7,20,4,34.93132945724074
1,7,20,6,33.098869881347944
1,7,20,8,32.14717242873239
1,7,20,10,30.37220051019657
1,7,20,12,29.511507101881897
1,7,20,14,31.187004327510007
1,7,20,18,38.80030941359254
1,7,20,20,39.58262633339703
1,7,20,22,39.691952114048014
1,7,20,24,40.0698010908088
1,7,20,26,40.084788973692625
1,7,20,28,38.49922711613396
1,7,21,1,36.005839042176646
1,7,21,3,35.83687924897493
1,7,21,5,34.55532442743625
1,7,21,9,31.814459644908617
1,7,21,11,31.225403952087234
1,7,21,17,37.78488613111368
1,7,21,25,40.49316864037564
1,7,21,27,40.421735124553656
1,7,22,0,36.13820206346608
1,7,22,6,34.13766326364845
1,7,22,8,33.36658704456737
1,7,22,10,31.770718595344135
1,7,22,12,32.88969045167296
1,7,22,14,33.9743869599027
1,7,22,16,36.3348134055589
1,7,22,18,37.73659869214148
1,7,22,20,38.40957460307977
1,7,22,22,39.26888768277743
1,7,22,24,40.8126036998411
1,7,22,28,54.857026447463404
1,7,23,3,38.093553880638275
1,7,23,5,38.44337721016807
1,7,23,7,35.51551086381032
1,7,23,9,32.31603323860104
1,7,23,11,33.05692778447517
1,7,23,13,32.88969045167296
1,7,23,15,36.07379875207998
1,7,23,19,38.06630146608115
1,7,23,23,41.06060524348457
1,7,23,27,54.759492184447794
1,7,24,2,38.5689330985935
1,7,24,4,38.57566944472003
1,7,24,6,37.45730265599422
1,7,24,8,37.097556970362746
1,7,24,14,36.735035581258586
1,7,24,22,45.80769804989748
1,7,24,24,41.06060524348457
1,7,24,26,54.44241829604399
1,7,24,28,54.763026926077586
1,7,25,1,38.895065206258195
1,7,25,5,38.89968559799224
1,7,25,9,37.83788776762259
1,7,25,11,34.93626967531182
1,7,25,15,37.49466757354618
1,7,25,17,39.33554741025599
1,7,25,21,45.315299847299684
1,7,25,23,45.80769804989748
1,7,25,25,54.15330331818694
1,7,26,10,38.432715695621056
1,7,26,12,36.860510958035974
1,7,26,14,37.22189994721669
1,7,26,20,44.31789069916515
1,7,26,22,46.23384483836331
1,7,26,26,53.90608995900489
1,7,26,28,54.45218909272761
1,7,27,3,40.79047588661673
1,7,27,5,40.36420072992967
1,7,27,7,40.49165929017434
1,7,27,11,38.1460967288259
1,7,27,17,41.411438704495765
1,7,27,19,43.32140766484713
1,7,27,21,45.889647815252104
1,7,27,23,47.80677618191008
1,7,28,4,40.68492643404499
1,7,28,8,40.27827239236166
1,7,28,10,39.27580646799959
1,7,28,12,37.69244717675035
1,7,28,16,41.27152704699544
1,7,28,18,43.07567162045649
1,7,28,20,44.343908358799375
1,7,28,24,50.04777595077842
1,7,28,26,52.166812345198814
1,7,28,28,52.311242693916924
1,7,29,13,37.7761077163554
1,8,1,2,23.448640776823854
1,8,1,4,22.334907895008886
1,8,1,6,1.0
1,8,1,8,0.0
1,8,1,10,2.0023278650742076
1,8,1,12,4.0347223421526515
1,8,1,16,19.12155886726014
1,8,1,18,19.587923099468732
1,8,1,20,20.453945910529708
1,8,1,28,29.71013233243967
1,8,2,3,22.840441171963068
1,8,2,5,21.57199291188967
1,8,2,7,1.0
1,8,2,17,18.6554616415742
1,8,2,25,26.53303298142214
1,8,3,6,20.450782867402644
1,8,3,8,13.703830399122015
1,8,3,12,6.21431737638618
1,8,3,14,7.380484266967958
1,8,3,16,18.19232539551522
1,8,3,18,19.147848095507914
1,8,3,20,21.064826134490456
1,8,3,22,22.82359044571566
1,8,3,24,24.44367044272742
1,8,3,26,28.472417604318913
1,8,3,28,29.542385278524762
1,8,4,1,23.52403373517473
1,8,4,3,22.757659144191205
1,8,4,5,20.450782867402644
1,8,4,7,20.092487806034832
1,8,4,9,13.74598054649413
1,8,4,13,8.867152313307253
1,8,4,17,17.015794483115684
1,8,4,25,24.134917589369678
1,8,4,27,30.024570513618666
1,8,5,2,23.014727830084812
1,8,5,4,22.320976243089383
1,8,5,6,19.63087548203889
1,8,5,8,15.262726910980028
1,8,5,10,12.656262776012577
1,8,5,12,10.991826375051627
1,8,5,16,15.080874876041063
1,8,5,18,15.839263570716147
1,8,5,20,21.61640932195747
1,8,5,22,22.603930513073347
1,8,5,24,23.662265593178148
1,8,5,26,30.636208975172185
1,8,6,1,23.414523281181857
1,8,6,3,22.16690384124934
1,8,6,7,17.95329314306838
1,8,6,13,11.71149909793751
1,8,6,15,13.297513770956826
1,8,6,19,18.730884645197165
1,8,6,21,21.2886514846429
1,8,6,25,30.40595983133887
1,8,6,27,30.852677802500697
1,8,7,2,21.858759037569254
1,8,7,4,21.582597904962
1,8,7,6,20.246088441337793
1,8,7,8,17.41120501061714
1,8,7,12,12.945383172296486
1,8,7,16,15.174087762718365
1,8,7,18,17.378286994633957
1,8,7,20,19.663146015950744
1,8,7,22,21.367262807973365
1,8,8,1,27.243134055954794
1,8,8,11,13.944559395090488
1,8,8,13,13.532661326395612
1,8,8,17,16.02568934407075
1,8,8,19,19.59766464127193
1,8,8,25,30.36374235986353
1,8,8,27,30.770695602947985
1,8,9,2,27.144573791759065
1,8,9,4,21.651931805041688
1,8,9,6,21.306352469895547
1,8,9,8,19.303167286397482
1,8,9,14,15.33271393992851
1,8,9,22,22.86232942566168
1,8,9,28,30.748871933173668
1,8,10,1,27.203032972000276
1,8,10,3,26.662175314612224
1,8,10,5,22.272162849275954
1,8,10,7,20.970420084754437
1,8,10,11,15.200183316400512
1,8,10,13,15.187574175779666
1,8,10,15,17.18610572130717
1,8,10,17,20.80699460018967
1,8,10,19,21.52246497149225
1,8,10,21,23.197063748746057
1,8,10,25,29.691877154433936
1,8,10,27,30.632119352484455
1,8,11,4,24.944204221092072
1,8,11,8,21.165985056396615
1,8,11,12,17.311456000074116
1,8,11,16,19.336445617834134
1,8,11,22,24.48499095906189
1,8,11,24,28.054678833623047
1,8,12,1,27.355035129383552
1,8,12,3,27.144376723733714
1,8,12,7,23.283487411381916
1,8,12,9,21.110021196367796
1,8,12,11,19.55813636911344
1,8,12,13,18.6009408968089
1,8,12,15,18.33045085389311
1,8,12,17,21.140828353581533
1,8,12,19,22.507960749408152
1,8,12,21,24.096466064987407
1,8,12,25,30.130251148756496
1,8,12,27,31.052364554630955
1,8,13,2,27.577396534770017
1,8,13,4,27.61058260396532
1,8,13,12,19.84942421925187
1,8,13,14,18.423717396121564
1,8,13,16,31.043639461860742
1,8,13,20,24.762619114975582
1,8,13,26,31.510309294521992
1,8,13,28,31.2504697837978
1,8,14,3,28.63275330936382
1,8,14,5,27.318034497622246
1,8,14,7,26.055656275899608
1,8,14,9,22.353128321544105
1,8,14,11,21.636906181275805
1,8,14,13,21.633359860833863
1,8,14,15,31.043639461860742
1,8,14,17,31.043639461860742
1,8,14,21,25.877702616584997
1,8,14,23,32.99163810587362
1,8,14,25,32.08598902279621
1,8,15,2,30.288738004217205
1,8,15,6,27.236775058465497
1,8,15,10,23.435121590710146
1,8,15,14,22.346035680660226
1,8,15,16,30.775447629732128
1,8,15,18,29.07956718650159
1,8,15,20,26.996888326341228
1,8,15,22,33.525726726429696
1,8,15,26,32.74726233571096
1,8,15,28,34.33969013806639
1,8,16,1,31.076643532962407
1,8,16,5,28.437413411030775
1,8,16,9,24.776210166287203
1,8,16,13,23.438567174493365
1,8,16,15,30.30620284475509
1,8,16,19,28.597820611299525
1,8,16,21,28.260715688228515
1,8,16,23,34.14793550751556
1,8,16,25,32.97628097125886
1,8,17,2,31.694285910508125
1,8,17,10,25.595783433164
1,8,17,12,25.812704002419395
1,8,17,14,29.614692844330143
1,8,17,16,30.238808675254813
1,8,17,18,29.325798137122685
1,8,17,20,28.48633265723571
1,8,17,28,35.97244607584697
1,8,18,3,32.79438940556845
1,8,18,5,31.251476371720003
1,8,18,7,31.057439340844443
1,8,18,11,26.579050481948542
1,8,18,13,28.05335294267141
1,8,18,17,29.838024711999022
1,8,18,19,29.254797841496945
1,8,18,23,36.56063207920749
1,8,18,25,38.89586751522195
1,8,19,4,33.35638674658397
1,8,19,6,31.73847664521586
1,8,19,8,30.425536725599926
1,8,19,10,28.518997068208915
1,8,19,12,27.719289601188564
1,8,19,14,29.721076382796223
1,8,19,16,29.99583679891679
1,8,19,26,38.747842802370386
1,8,19,28,37.49922710962192
1,8,20,3,34.272620545435245
1,8,20,7,31.612465222441628
1,8,20,13,29.303724601921832
1,8,20,17,37.31270729129607
1,8,20,19,38.28791130884417
1,8,20,21,38.877341020712436
1,8,20,23,38.57499985785747
1,8,21,2,34.87347602042767
1,8,21,4,34.16498107853577
1,8,21,6,32.94566777543464
1,8,21,8,31.403515337360375
1,8,21,10,30.22540395185466
1,8,21,14,31.536211994300153
1,8,21,22,38.62351492827655
1,8,21,24,39.564602048735516
1,8,21,26,39.4217350659543
1,8,22,1,35.13820206304997
1,8,22,3,36.036439349352676
1,8,22,7,33.32965875048641
1,8,22,15,34.41256191351028
1,8,22,17,36.25706485092612
1,8,22,19,37.06829028245776
1,8,22,21,37.91426014655219
1,8,23,2,37.40766212749906
1,8,23,4,37.443377208806375
1,8,23,10,31.316033238104666
1,8,23,12,31.889690451073886
1,8,23,18,36.88444080799515
1,8,23,20,37.24617314809784
1,8,23,24,40.060605165076616
1,8,23,26,53.66195715551326
1,8,23,28,53.85702564844934
1,8,24,1,37.81240033247663
1,8,24,3,37.48673683224808
1,8,24,7,35.70136297404017
1,8,24,11,32.965059661945475
1,8,24,15,35.735035578006354
1,8,24,17,38.30442311453338
1,8,25,4,37.79689428821128
1,8,25,6,37.21324233317377
1,8,25,8,36.49375096126429
1,8,25,12,34.90747968522625
1,8,25,16,37.39017824590499
1,8,25,18,38.30442311453338
1,8,25,20,43.82290161359798
1,8,25,22,44.80769799711818
1,8,25,26,53.2228779722166
1,8,25,28,53.669026635577666
1,8,26,1,37.97773007788868
1,8,26,3,39.846742636656884
1,8,26,5,38.6889201639725
1,8,26,9,37.18202456641489
1,8,26,13,36.06526654689077
1,8,26,15,36.358788888205
1,8,26,17,39.34316515113504
1,8,26,19,42.81287973280388
1,8,26,25,53.08372728770457
1,8,26,27,53.23535007724975
1,8,27,2,39.846742636656884
1,8,27,4,39.67315490090234
1,8,27,6,39.50836680304044
1,8,27,8,39.48330552357304
1,8,27,10,37.68340681535705
1,8,27,12,36.60878663357845
1,8,27,14,36.241644399133385
1,8,27,16,40.30832042357706
1,8,27,18,41.58283051239673
1,8,27,22,45.65999152278741
1,8,27,26,52.08240186084462
1,8,28,3,39.795263354719225
1,8,28,5,39.58636103302506
1,8,28,7,39.48330552357304
1,8,28,9,38.86820610870477
1,8,28,13,36.77610771293868
1,8,28,15,40.23473365941743
1,8,28,19,42.56851268912981
1,8,28,21,44.11930394609121
1,8,28,23,47.953560508497795
1,8,28,25,50.141990790146124
1,8,28,27,51.276043013577606
1,8,29,28,51.346441511481714
1,9,1,1,22.611251842161984
1,9,1,7,1.6666666666666665
1,9,1,9,0.0
1,9,1,11,2.0069835952226227
1,9,1,13,3.0139671904452454
1,9,1,15,18.124519846887104
1,9,1,17,18.11859788763318
1,9,1,19,19.057248311304278
1,9,1,21,19.504685111547897
1,9,1,25,25.549445128801967
1,9,1,27,28.748426159883866
1,9,2,2,22.28602971148564
1,9,2,4,21.334907895008858
1,9,2,10,1.0
1,9,2,12,4.083216240790085
1,9,2,14,6.353697936702385
1,9,2,20,19.799904308736913
1,9,2,22,21.870629970892324
1,9,2,24,24.517750658881262
1,9,2,26,26.531903156561242
1,9,2,28,28.67183850497006
1,9,3,1,22.63354418916758
1,9,3,3,21.900385909394615
1,9,3,5,19.80907792877043
1,9,3,9,12.703830399122015
1,9,3,11,5.152465291134924
1,9,3,13,6.4072705972335315
1,9,3,17,17.192325395515216
1,9,3,19,19.103370795500595
1,9,3,21,20.982876738409125
1,9,3,23,22.678343079926442
1,9,3,27,28.41293205204326
1,9,4,6,19.092487806034818
1,9,4,20,20.373152695315014
1,9,4,22,21.762511993633353
1,9,4,24,23.134917589368882
1,9,5,1,22.41452328118184
1,9,5,3,21.614932378987746
1,9,5,9,12.788130693866243
1,9,5,11,10.65661872072228
1,9,5,13,9.327034029380975
1,9,5,17,14.839263570716147
